PlayerLink,Team,League,Year,Split,Games
Moojin,Hanwha Life Esports,LoL Champions Korea,2019,Spring,3
MooJin,Hanwha Life Esports,LoL Champions Korea,2019,Summer,5
Moon (Gu Yue-Ze-Yu),Energy Pacemaker.All,Tencent LoL Pro League,2016,Spring,16
Mor,Newbee,Tencent LoL Pro League,2017,Spring,33
Mor,Newbee,Tencent LoL Pro League,2017,Summer,14
Mor,Qiao Gu Reapers,Tencent LoL Pro League,2016,Spring,37
Morgan,BRION,LoL Champions Korea,2023,Spring,44
Morgan,Fredit BRION,LoL Champions Korea,2022,Spring,36
Morgan,Fredit BRION,LoL Champions Korea,2022,Summer,36
Morgan,Hanwha Life Esports,LoL Champions Korea,2021,Spring,36
Morgan,Hanwha Life Esports,LoL Champions Korea,2021,Summer,22
Morgan,JD Gaming,Tencent LoL Pro League,2019,Summer,3
Morgan,OKSavingsBank BRION,LoL Champions Korea,2023,Summer,45
Morgan,OKSavingsBank BRION,LoL Champions Korea,2024,Spring,41
Morgan,OKSavingsBank BRION,LoL Champions Korea,2024,Summer,41
Morgan,Team WE,Tencent LoL Pro League,2020,Spring,41
Morgan,Team WE,Tencent LoL Pro League,2020,Summer,43
Mortred,Qiao Gu Reapers,Tencent LoL Pro League,2016,Spring,2
MorZB,Newbee,Tencent LoL Pro League,2016,Summer,39
Motive,MVP,LoL Champions Korea,2018,Summer,8
Mountain (Xue Zhao-Hong),Oh My God,Tencent LoL Pro League,2018,Summer,17
Mouse,EDward Gaming,Tencent LoL Pro League,2015,Spring,8
Mouse,EDward Gaming,Tencent LoL Pro League,2016,Summer,37
Mouse,EDward Gaming,Tencent LoL Pro League,2017,Spring,32
Mouse,EDward Gaming,Tencent LoL Pro League,2017,Summer,30
Mouse,Rogue Warriors,Tencent LoL Pro League,2018,Spring,42
Mouse,Rogue Warriors,Tencent LoL Pro League,2018,Summer,37
Mowgli,Afreeca Freecs,LoL Champions Korea,2017,Spring,9
Mowgli,Afreeca Freecs,LoL Champions Korea,2017,Summer,6
Mowgli,Afreeca Freecs,LoL Champions Korea,2018,Spring,10
Mowgli,Afreeca Freecs,LoL Champions Korea,2018,Summer,10
Moyan,FunPlus Phoenix,Tencent LoL Pro League,2024,Spring,1
Moyu,DAN Gaming,Tencent LoL Pro League,2017,Summer,6
Moyu,Top Esports,Tencent LoL Pro League,2019,Summer,4
Moyu,Topsports Gaming,Tencent LoL Pro League,2018,Spring,11
Moyu,Topsports Gaming,Tencent LoL Pro League,2018,Summer,23
Moyu,Topsports Gaming,Tencent LoL Pro League,2019,Spring,3
Mystic,Afreeca Freecs,LoL Champions Korea,2020,Spring,42
Mystic,Afreeca Freecs,LoL Champions Korea,2020,Summer,41
Mystic,Team WE,Tencent LoL Pro League,2015,Spring,14
Mystic,Team WE,Tencent LoL Pro League,2015,Summer,44
Mystic,Team WE,Tencent LoL Pro League,2016,Spring,39
Mystic,Team WE,Tencent LoL Pro League,2016,Summer,42
Mystic,Team WE,Tencent LoL Pro League,2017,Spring,37
Mystic,Team WE,Tencent LoL Pro League,2017,Summer,40
Mystic,Team WE,Tencent LoL Pro League,2018,Spring,49
Mystic,Team WE,Tencent LoL Pro League,2018,Summer,36
Mystic,Team WE,Tencent LoL Pro League,2019,Spring,35
Mystic,Team WE,Tencent LoL Pro League,2019,Summer,35
Naehyun,Griffin (Korean Team),LoL Champions Korea,2020,Spring,1
Naehyun,Kingzone DragonX,LoL Champions Korea,2019,Spring,3
Naehyun,Kingzone DragonX,LoL Champions Korea,2019,Summer,46
naiyou,Rare Atom,Tencent LoL Pro League,2024,Spring,38
NaMei,Royal Never Give Up,Tencent LoL Pro League,2016,Spring,14
NaMei,Star Horn Royal Club,Tencent LoL Pro League,2015,Spring,16
NaMei,Team King,Tencent LoL Pro League,2015,Summer,42
Nanzhu,LGD Gaming,Tencent LoL Pro League,2018,Spring,6
Natural,Dominus Esports,Tencent LoL Pro League,2019,Summer,17
Natural,Dominus Esports,Tencent LoL Pro League,2020,Spring,34
Natural,Dominus Esports,Tencent LoL Pro League,2020,Summer,6
Natz,DAN Gaming,Tencent LoL Pro League,2017,Summer,6
neny,Invictus Gaming,Tencent LoL Pro League,2021,Summer,19
neny,Invictus Gaming,Tencent LoL Pro League,2022,Spring,8
neny,Invictus Gaming,Tencent LoL Pro League,2023,Spring,7
neny,Invictus Gaming,Tencent LoL Pro League,2023,Summer,2
neny,Invictus Gaming,Tencent LoL Pro League,2024,Summer,16
neny,Invictus Gaming,Tencent LoL Pro League,2024,Summer Placements,19
New,Oh My God,Tencent LoL Pro League,2021,Spring,31
New,Oh My God,Tencent LoL Pro League,2021,Summer,37
New,Royal Never Give Up,Tencent LoL Pro League,2020,Summer,38
New,ThunderTalk Gaming,Tencent LoL Pro League,2022,Spring,40
Newt,LGD Gaming,Tencent LoL Pro League,2018,Summer,2
Niket,Ultra Prime,Tencent LoL Pro League,2024,Summer,16
Niket,Ultra Prime,Tencent LoL Pro League,2024,Summer Placements,19
Ning,Invictus Gaming,Tencent LoL Pro League,2017,Summer,35
Ning,Invictus Gaming,Tencent LoL Pro League,2018,Spring,41
Ning,Invictus Gaming,Tencent LoL Pro League,2018,Summer,49
Ning,Invictus Gaming,Tencent LoL Pro League,2019,Spring,35
Ning,Invictus Gaming,Tencent LoL Pro League,2019,Summer,36
Ning,Invictus Gaming,Tencent LoL Pro League,2020,Spring,12
Ning,Invictus Gaming,Tencent LoL Pro League,2020,Summer,41
Ning,Ultra Prime,Tencent LoL Pro League,2023,Spring,37
Ning,Ultra Prime,Tencent LoL Pro League,2023,Summer,38
Ninja,Team WE,Tencent LoL Pro League,2015,Spring,30
Noah (Oh Hyeon-taek),KT Rolster,LoL Champions Korea,2021,Spring,10
Noah (Oh Hyeon-taek),KT Rolster,LoL Champions Korea,2021,Summer,31
North (Zhang Yu-Ze),Oh My God,Tencent LoL Pro League,2015,Summer,14
Nova (Park Chan-ho),Jin Air Green Wings,LoL Champions Korea,2018,Summer,45
Nova (Park Chan-ho),Jin Air Green Wings,LoL Champions Korea,2019,Spring,16
Nova (Park Chan-ho),Jin Air Green Wings,LoL Champions Korea,2019,Summer,9
Nuclear,DAMWON Gaming,LoL Champions Korea,2019,Spring,41
Nuclear,DAMWON Gaming,LoL Champions Korea,2019,Summer,44
Nuclear,DAMWON Gaming,LoL Champions Korea,2020,Spring,26
Nuclear,SBENU Sonicboom,LoL Champions Korea,2016,Spring,41
Nuguri,DAMWON Gaming,LoL Champions Korea,2019,Spring,30
Nuguri,DAMWON Gaming,LoL Champions Korea,2019,Summer,42
Nuguri,DAMWON Gaming,LoL Champions Korea,2020,Spring,43
Nuguri,DAMWON Gaming,LoL Champions Korea,2020,Summer,39
Nuguri,DWG KIA,LoL Champions Korea,2022,Summer,41
Nuguri,FunPlus Phoenix,Tencent LoL Pro League,2021,Spring,35
Nuguri,FunPlus Phoenix,Tencent LoL Pro League,2021,Summer,36
Ocean (Tang Hai-Qin),Vici Gaming,Tencent LoL Pro League,2017,Spring,2
Ohq,Snake Esports,Tencent LoL Pro League,2017,Spring,24
Ohq,Snake Esports,Tencent LoL Pro League,2017,Summer,25
ON,Bilibili Gaming,Tencent LoL Pro League,2023,Spring,42
ON,Bilibili Gaming,Tencent LoL Pro League,2023,Summer,37
ON,Bilibili Gaming,Tencent LoL Pro League,2024,Spring,35
ON,Bilibili Gaming,Tencent LoL Pro League,2024,Summer,22
ON,Bilibili Gaming,Tencent LoL Pro League,2024,Summer Placements,14
ON,Suning,Tencent LoL Pro League,2021,Spring,33
ON,Suning,Tencent LoL Pro League,2021,Summer,41
ON,Weibo Gaming,Tencent LoL Pro League,2022,Spring,36
ON,Weibo Gaming,Tencent LoL Pro League,2022,Summer,40
Oner,T1,LoL Champions Korea,2021,Spring,9
Oner,T1,LoL Champions Korea,2021,Summer,21
Oner,T1,LoL Champions Korea,2022,Spring,43
Oner,T1,LoL Champions Korea,2022,Summer,44
Oner,T1,LoL Champions Korea,2023,Spring,43
Oner,T1,LoL Champions Korea,2023,Summer,42
Oner,T1,LoL Champions Korea,2024,Spring,38
Oner,T1,LoL Champions Korea,2024,Summer,44
OnFleek,Hanwha Life Esports,LoL Champions Korea,2022,Spring,38
OnFleek,Hanwha Life Esports,LoL Champions Korea,2022,Summer,43
OnFleek,Liiv SANDBOX,LoL Champions Korea,2021,Spring,4
OnFleek,SANDBOX Gaming,LoL Champions Korea,2019,Spring,43
OnFleek,SANDBOX Gaming,LoL Champions Korea,2019,Summer,45
OnFleek,SANDBOX Gaming,LoL Champions Korea,2020,Spring,29
OnFleek,SANDBOX Gaming,LoL Champions Korea,2020,Summer,42
Onion,Vici Gaming,Tencent LoL Pro League,2017,Spring,2
Ophelia,Gen.G,LoL Champions Korea,2022,Spring,8
Otto (Hou Guo-Yu),Saint Gaming,Tencent LoL Pro League,2016,Summer,19
otto (Hou Guo-Yu),Victory Five,Tencent LoL Pro League,2019,Summer,2
Paduck,DRX,LoL Champions Korea,2023,Summer,43
Paduck,DRX,LoL Champions Korea,2024,Summer,2
PandaC,LNG Esports,Tencent LoL Pro League,2022,Summer,12
Part,bbq Olivers,LoL Champions Korea,2017,Spring,3
Patch (Han Seung-min),ThunderTalk Gaming,Tencent LoL Pro League,2021,Summer,11
PawN,EDward Gaming,Tencent LoL Pro League,2015,Spring,42
PawN,EDward Gaming,Tencent LoL Pro League,2015,Summer,27
PawN,EDward Gaming,Tencent LoL Pro League,2016,Spring,25
PawN,EDward Gaming,Tencent LoL Pro League,2016,Summer,5
PawN,Kingzone DragonX,LoL Champions Korea,2019,Spring,36
PawN,KT Rolster,LoL Champions Korea,2017,Spring,44
PawN,KT Rolster,LoL Champions Korea,2017,Summer,47
PawN,KT Rolster,LoL Champions Korea,2018,Spring,31
PawN,KT Rolster,LoL Champions Korea,2018,Summer,1
peace (Lin Shang-Ren),LGD Gaming,Tencent LoL Pro League,2021,Spring,12
Peach,DRX,LoL Champions Korea,2022,Spring,1
Peanut,Gen.G,LoL Champions Korea,2019,Spring,44
Peanut,Gen.G,LoL Champions Korea,2019,Summer,41
Peanut,Gen.G,LoL Champions Korea,2022,Spring,35
Peanut,Gen.G,LoL Champions Korea,2022,Summer,40
Peanut,Gen.G,LoL Champions Korea,2023,Spring,43
Peanut,Gen.G,LoL Champions Korea,2023,Summer,39
Peanut,Hanwha Life Esports,LoL Champions Korea,2024,Spring,41
Peanut,Hanwha Life Esports,LoL Champions Korea,2024,Summer,41
Peanut,Kingzone DragonX,LoL Champions Korea,2018,Spring,35
Peanut,Kingzone DragonX,LoL Champions Korea,2018,Summer,30
Peanut,LGD Gaming,Tencent LoL Pro League,2020,Spring,38
Peanut,LGD Gaming,Tencent LoL Pro League,2020,Summer,40
Peanut,Nongshim RedForce,LoL Champions Korea,2021,Spring,42
Peanut,Nongshim RedForce,LoL Champions Korea,2021,Summer,46
Peanut,ROX Tigers,LoL Champions Korea,2016,Spring,41
Peanut,ROX Tigers,LoL Champions Korea,2016,Summer,40
Peanut,SK Telecom T1,LoL Champions Korea,2017,Spring,36
Peanut,SK Telecom T1,LoL Champions Korea,2017,Summer,24
Peco (Yu Rui),Qiao Gu Reapers,Tencent LoL Pro League,2016,Spring,20
Peng (Peng Yi-Bo),Vici Gaming,Tencent LoL Pro League,2015,Summer,14
Peng (Peng Yi-Bo),Vici Gaming,Tencent LoL Pro League,2017,Spring,1
Penguin (Zhao Shuai),Oh My God,Tencent LoL Pro League,2019,Spring,18
Penguin (Zhao Shuai),Oh My God,Tencent LoL Pro League,2019,Summer,6
PentaQ,Game Talents,Tencent LoL Pro League,2016,Summer,37
PentaQ,Game Talents,Tencent LoL Pro League,2017,Spring,3
PentaQ,Masters 3,Tencent LoL Pro League,2016,Spring,36
Pepper (Hu Zhi-Wei),FunPlus Phoenix,Tencent LoL Pro League,2018,Spring,45
Pepper (Hu Zhi-Wei),Team WE,Tencent LoL Pro League,2018,Summer,14
Pepper (Hu Zhi-Wei),Victory Five,Tencent LoL Pro League,2019,Spring,13
PerfecT (Lee Seung-min),KT Rolster,LoL Champions Korea,2023,Summer,1
PerfecT (Lee Seung-min),KT Rolster,LoL Champions Korea,2024,Spring,44
PerfecT (Lee Seung-min),KT Rolster,LoL Champions Korea,2024,Summer,41
Peter (Jeong Yoon-su),Nongshim RedForce,LoL Champions Korea,2022,Spring,24
Peter (Jeong Yoon-su),Nongshim RedForce,LoL Champions Korea,2022,Summer,1
Peter (Jeong Yoon-su),Nongshim RedForce,LoL Champions Korea,2023,Spring,42
Peter (Jeong Yoon-su),Nongshim RedForce,LoL Champions Korea,2023,Summer,43
Peter (Jeong Yoon-su),Nongshim RedForce,LoL Champions Korea,2024,Spring,44
Peyz,Gen.G,LoL Champions Korea,2023,Spring,43
Peyz,Gen.G,LoL Champions Korea,2023,Summer,39
Peyz,Gen.G,LoL Champions Korea,2024,Spring,39
Peyz,Gen.G,LoL Champions Korea,2024,Summer,38
Photic,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2023,Spring,39
Photic,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2023,Summer,36
Photic,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2024,Spring,36
Photic,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2024,Summer,19
Photic,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2024,Summer Placements,19
Photic,Top Esports,Tencent LoL Pro League,2020,Spring,31
Photic,Victory Five,Tencent LoL Pro League,2022,Spring,40
Photic,Victory Five,Tencent LoL Pro League,2022,Summer,37
Pilot (Na Woo-hyung),Jin Air Green Wings,LoL Champions Korea,2016,Spring,42
Pilot (Na Woo-hyung),Jin Air Green Wings,LoL Champions Korea,2016,Summer,45
Pilot (Na Woo-hyung),MVP,LoL Champions Korea,2018,Spring,26
Pilot (Na Woo-hyung),MVP,LoL Champions Korea,2018,Summer,38
Pinus,Newbee,Tencent LoL Pro League,2017,Spring,9
pinz,Anyone's Legend,Tencent LoL Pro League,2023,Spring,37
pinz,Anyone's Legend,Tencent LoL Pro League,2023,Summer,13
Pirean,SK Telecom T1,LoL Champions Korea,2018,Summer,19
Pleata,DRX,LoL Champions Korea,2023,Spring,6
Pleata,DRX,LoL Champions Korea,2024,Spring,43
Pleata,DRX,LoL Champions Korea,2024,Summer,40
Plex (Bae Ho-young),LNG Esports,Tencent LoL Pro League,2019,Summer,31
Plex (Bae Ho-young),Team WE,Tencent LoL Pro League,2020,Spring,10
Poby,T1,LoL Champions Korea,2023,Summer,18
Pokemon,Invictus Gaming,Tencent LoL Pro League,2015,Spring,21
Pollu,OKSavingsBank BRION,LoL Champions Korea,2024,Spring,27
Pollu,OKSavingsBank BRION,LoL Champions Korea,2024,Summer,41
Poss,Team WE,Tencent LoL Pro League,2019,Spring,35
Poss,Team WE,Tencent LoL Pro League,2019,Summer,35
Pout,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2023,Spring,17
ppgod,Bilibili Gaming,Tencent LoL Pro League,2021,Summer,41
ppgod,Oh My God,Tencent LoL Pro League,2023,Spring,40
ppgod,Oh My God,Tencent LoL Pro League,2023,Summer,40
ppgod,Oh My God,Tencent LoL Pro League,2024,Spring,37
ppgod,Oh My God,Tencent LoL Pro League,2024,Summer,17
ppgod,Oh My God,Tencent LoL Pro League,2024,Summer Placements,14
ppgod,Victory Five,Tencent LoL Pro League,2020,Summer,41
ppgod,Victory Five,Tencent LoL Pro League,2021,Spring,38
ppgod,Victory Five,Tencent LoL Pro League,2022,Spring,40
ppgod,Victory Five,Tencent LoL Pro League,2022,Summer,37
PraY,Kingzone DragonX,LoL Champions Korea,2018,Spring,40
PraY,Kingzone DragonX,LoL Champions Korea,2018,Summer,43
PraY,KT Rolster,LoL Champions Korea,2019,Summer,44
PraY,Longzhu Gaming,LoL Champions Korea,2017,Spring,45
PraY,Longzhu Gaming,LoL Champions Korea,2017,Summer,44
PraY,ROX Tigers,LoL Champions Korea,2016,Spring,41
PraY,ROX Tigers,LoL Champions Korea,2016,Summer,40
Prince (Lee Chae-hwan),Liiv SANDBOX,LoL Champions Korea,2021,Spring,20
Prince (Lee Chae-hwan),Liiv SANDBOX,LoL Champions Korea,2021,Summer,47
Prince (Lee Chae-hwan),Liiv SANDBOX,LoL Champions Korea,2022,Summer,41
Prince (Lee Chae-hwan),Team WE,Tencent LoL Pro League,2024,Spring,22
Profit,SK Telecom T1,LoL Champions Korea,2017,Spring,9
Proud,Afreeca Freecs,LoL Champions Korea,2019,Spring,7
Prove (Son Min-hyeong),Liiv SANDBOX,LoL Champions Korea,2022,Spring,2
Pudding (Bi Hao-Tian),ThunderTalk Gaming,Tencent LoL Pro League,2021,Summer,25
Puff (Ding Wang),Invictus Gaming,Tencent LoL Pro League,2020,Spring,39
Puff (Ding Wang),Invictus Gaming,Tencent LoL Pro League,2020,Summer,41
Puff (Ding Wang),Invictus Gaming,Tencent LoL Pro League,2021,Spring,16
Puff (Ding Wang),Invictus Gaming,Tencent LoL Pro League,2021,Summer,4
Puff (Ding Wang),ThunderTalk Gaming,Tencent LoL Pro League,2022,Spring,40
Puff (Ding Wang),ThunderTalk Gaming,Tencent LoL Pro League,2022,Summer,13
Puff (Ding Wang),Vici Gaming,Tencent LoL Pro League,2019,Spring,40
Puff (Ding Wang),Vici Gaming,Tencent LoL Pro League,2019,Summer,38
Pullbae,OKSavingsBank BRION,LoL Champions Korea,2024,Spring,1
Pullbae,OKSavingsBank BRION,LoL Champions Korea,2024,Summer,5
Punch,DAMWON Gaming,LoL Champions Korea,2019,Spring,14
Punch,DAMWON Gaming,LoL Champions Korea,2019,Summer,1
Punch,Kongdoo Monster,LoL Champions Korea,2017,Spring,45
Punch,SANDBOX Gaming,LoL Champions Korea,2020,Spring,15
Punished,LGD Gaming,Tencent LoL Pro League,2016,Summer,28
Punished,Unlimited Potential,Tencent LoL Pro League,2015,Summer,38
Pure,Longzhu Gaming,LoL Champions Korea,2016,Spring,39
Pure,Longzhu Gaming,LoL Champions Korea,2016,Summer,41
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2015,Spring,44
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2015,Summer,40
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2016,Spring,36
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2016,Summer,31
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2017,Spring,38
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2017,Summer,39
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2018,Spring,49
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2018,Summer,42
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2019,Spring,24
Pyl (Chen Bo),LGD Gaming,Tencent LoL Pro League,2019,Summer,16
Pyosik,DragonX,LoL Champions Korea,2020,Spring,46
Pyosik,DRX,LoL Champions Korea,2020,Summer,45
Pyosik,DRX,LoL Champions Korea,2021,Spring,47
Pyosik,DRX,LoL Champions Korea,2021,Summer,43
Pyosik,DRX,LoL Champions Korea,2022,Spring,40
Pyosik,DRX,LoL Champions Korea,2022,Summer,42
Pyosik,KT Rolster,LoL Champions Korea,2024,Spring,44
Pyosik,KT Rolster,LoL Champions Korea,2024,Summer,44
pzx,Victory Five,Tencent LoL Pro League,2021,Summer,32
qi,DAN Gaming,Tencent LoL Pro League,2017,Summer,7
Qing,Ultra Prime,Tencent LoL Pro League,2023,Spring,28
Qingtian,Top Esports,Tencent LoL Pro League,2021,Summer,28
Qingtian,Top Esports,Tencent LoL Pro League,2022,Summer,2
Qingtian,Top Esports,Tencent LoL Pro League,2023,Spring,36
Qingtian,Ultra Prime,Tencent LoL Pro League,2024,Summer,16
Qingtian,Ultra Prime,Tencent LoL Pro League,2024,Summer Placements,19
QiuQiu (Zhang Ming),Anyone's Legend,Tencent LoL Pro League,2022,Spring,40
QiuQiu (Zhang Ming),Anyone's Legend,Tencent LoL Pro League,2022,Summer,37
QiuQiu (Zhang Ming),DAN Gaming,Tencent LoL Pro League,2017,Summer,32
QiuQiu (Zhang Ming),FunPlus Phoenix,Tencent LoL Pro League,2023,Spring,24
QiuQiu (Zhang Ming),FunPlus Phoenix,Tencent LoL Pro League,2023,Summer,37
QiuQiu (Zhang Ming),Rogue Warriors,Tencent LoL Pro League,2021,Spring,13
QiuQiu (Zhang Ming),Rogue Warriors,Tencent LoL Pro League,2021,Summer,36
QiuQiu (Zhang Ming),ThunderTalk Gaming,Tencent LoL Pro League,2024,Spring,37
QiuQiu (Zhang Ming),ThunderTalk Gaming,Tencent LoL Pro League,2024,Summer Placements,5
QiuQiu (Zhang Ming),Top Esports,Tencent LoL Pro League,2019,Summer,6
QiuQiu (Zhang Ming),Top Esports,Tencent LoL Pro League,2020,Spring,26
QiuQiu (Zhang Ming),Top Esports,Tencent LoL Pro League,2020,Summer,2
QiuQiu (Zhang Ming),Topsports Gaming,Tencent LoL Pro League,2018,Spring,44
QiuQiu (Zhang Ming),Topsports Gaming,Tencent LoL Pro League,2018,Summer,47
Quad,DragonX,LoL Champions Korea,2020,Spring,3
Quad,Nongshim RedForce,LoL Champions Korea,2023,Summer,12
Quan,Newbee,Tencent LoL Pro League,2017,Summer,2
Quan,Oh My God,Tencent LoL Pro League,2016,Spring,34
Quantum (Son Jeong-hwan),Kwangdong Freecs,LoL Champions Korea,2024,Spring,7
Quantum (Son Jeong-hwan),Kwangdong Freecs,LoL Champions Korea,2024,Summer,4
Quid,Gen.G,LoL Champions Korea,2022,Spring,5
Rabbit97,Energy Pacemaker.All,Tencent LoL Pro League,2016,Spring,12
Rahel,Dplus Kia,LoL Champions Korea,2023,Summer,3
Rain (An Hyeon-guk),Invictus Gaming,Tencent LoL Pro League,2016,Spring,25
Rain (An Hyeon-guk),Invictus Gaming,Tencent LoL Pro League,2016,Summer,21
Raise,Jin Air Green Wings,LoL Champions Korea,2017,Spring,7
Raise,Jin Air Green Wings,LoL Champions Korea,2017,Summer,1
Raise,Kongdoo Monster,LoL Champions Korea,2018,Spring,33
Raphael (Ko Jae-hyun),Energy Pacemaker,Tencent LoL Pro League,2015,Spring,38
Raphael (Ko Jae-hyun),Masters 3,Tencent LoL Pro League,2016,Spring,36
Raptor (Jeon Eo-jin),BNK FEARX,LoL Champions Korea,2024,Summer,41
Raptor (Jeon Eo-jin),Fredit BRION,LoL Champions Korea,2022,Spring,2
Raptor (Jeon Eo-jin),Fredit BRION,LoL Champions Korea,2022,Summer,3
Rascal,DRX,LoL Champions Korea,2023,Spring,44
Rascal,DRX,LoL Champions Korea,2023,Summer,43
Rascal,DRX,LoL Champions Korea,2024,Spring,41
Rascal,DRX,LoL Champions Korea,2024,Summer,21
Rascal,Gen.G,LoL Champions Korea,2020,Spring,44
Rascal,Gen.G,LoL Champions Korea,2020,Summer,43
Rascal,Gen.G,LoL Champions Korea,2021,Spring,44
Rascal,Gen.G,LoL Champions Korea,2021,Summer,40
Rascal,Kingzone DragonX,LoL Champions Korea,2018,Spring,7
Rascal,Kingzone DragonX,LoL Champions Korea,2018,Summer,3
Rascal,Kingzone DragonX,LoL Champions Korea,2019,Spring,39
Rascal,Kingzone DragonX,LoL Champions Korea,2019,Summer,46
Rascal,KT Rolster,LoL Champions Korea,2022,Spring,43
Rascal,KT Rolster,LoL Champions Korea,2022,Summer,45
Rascal,Longzhu Gaming,LoL Champions Korea,2017,Summer,1
rat,eStar (Chinese Team),Tencent LoL Pro League,2020,Summer,9
rat,eStar (Chinese Team),Tencent LoL Pro League,2021,Spring,36
Rather,Griffin (Korean Team),LoL Champions Korea,2018,Summer,8
Ray,EDward Gaming,Tencent LoL Pro League,2015,Summer,2
Ray,EDward Gaming,Tencent LoL Pro League,2018,Spring,48
Ray,EDward Gaming,Tencent LoL Pro League,2018,Summer,46
Ray,EDward Gaming,Tencent LoL Pro League,2019,Spring,35
Ray,KT Rolster,LoL Champions Korea,2020,Spring,6
RD,JD Gaming,Tencent LoL Pro League,2018,Spring,22
RD,LGD Gaming,Tencent LoL Pro League,2019,Spring,14
RD,LGD Gaming,Tencent LoL Pro League,2019,Summer,22
ReGank,LGD Gaming,Tencent LoL Pro League,2018,Summer,1
Reheal,Invictus Gaming,Tencent LoL Pro League,2020,Summer,4
Reheal,Rogue Warriors,Tencent LoL Pro League,2021,Spring,7
Reheal,Victory Five,Tencent LoL Pro League,2021,Summer,16
Republic,Energy Pacemaker.All,Tencent LoL Pro League,2016,Spring,39
Republic,Game Talents,Tencent LoL Pro League,2016,Summer,37
